08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,01,01,01,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,
08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,01,01,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,
08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,01,01,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,
08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,01,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,
08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,01,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,
08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,14,05,05,05,14,14,14,14,14,05,05,05,14,14,14,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,09,01,01,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,14,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,14,05,05,05,05,05,05,05,01,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,09,01,01,01,01,14,05,05,05,05,05,05,05,05,01,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,01,05,05,05,05,05,01,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,09,01,08,05,05,05,01,01,05,05,05,05,05,01,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,01,05,05,05,05,05,01,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,01,01,05,05,05,99,05,01,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,01,01,01,05,05,05,99,05,01,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,09,08,08,08,08,05,05,05,01,01,01,01,01,01,05,05,05,99,05,01,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,01,01,01,01,01,05,05,05,99,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,01,01,01,01,01,01,90,05,88,99,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,01,01,09,01,01,01,90,05,88,99,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,01,01,01,01,01,01,88,90,05,99,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,09,01,01,01,01,01,01,88,90,05,99,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,01,01,01,01,01,01,05,88,90,99,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,01,01,01,01,01,01,05,88,90,99,05,01,01,01,01,01,01,01,01,01,01,01,76,01,76,01,76,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,09,01,01,09,01,01,90,05,88,99,05,01,01,01,01,01,01,01,01,01,01,01,76,01,76,01,76,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,01,01,01,01,01,01,90,05,88,99,05,01,01,01,01,01,01,01,01,01,01,01,76,01,76,01,76,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,01,01,01,01,01,01,88,90,05,99,05,01,01,01,01,01,01,01,01,01,01,01,76,76,76,76,76,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,01,01,09,01,01,01,88,90,05,99,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,01,01,01,01,01,01,05,88,90,99,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,01,01,01,01,01,01,05,88,90,99,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,09,01,01,01,01,01,01,90,05,88,99,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,01,01,01,01,01,01,90,05,88,99,05,01,01,01,01,01,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,01,01,01,01,01,01,01,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,01,01,01,01,01,01,88,90,05,99,05,01,01,01,01,01,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,01,01,01,01,01,01,01,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,08,05,05,05,01,01,01,01,01,01,01,01,88,90,05,99,05,01,01,01,01,01,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,01,01,01,01,01,01,01,05,05,05,05,05,05,05,01,01,01,01,01,01,01,01,01,01,01,01,01,
